"from","to","weight","language"
"95","1857",1,"FRA"
"1088","1857",1,"FRA"
"1","1858",4,"FRA"
"4","1858",4,"FRA"
"9","1858",1,"FRA"
"14","1858",2,"FRA"
"1379","1858",1,"FRA"
"1","1859",3,"FRA"
"9","1859",1,"FRA"
"12","1859",1,"FRA"
"13","1859",1,"FRA"
"22","1859",1,"FRA"
"30","1859",2,"FRA"
"36","1859",1,"FRA"
"116","1859",1,"FRA"
"266","1859",1,"FRA"
"1","1860",5,"FRA"
"8","1860",1,"FRA"
"9","1860",2,"FRA"
"14","1860",1,"FRA"
"18","1860",1,"FRA"
"21","1860",1,"FRA"
"71","1860",1,"FRA"
"7","1861",2,"FRA"
"9","1861",3,"FRA"
"10","1861",1,"FRA"
"34","1861",1,"FRA"
"38","1861",1,"FRA"
"90","1861",1,"FRA"
"19","1862",1,"FRA"
"31","1862",1,"FRA"
"54","1862",1,"FRA"
"162","1862",1,"FRA"
"178","1862",1,"FRA"
"241","1862",1,"FRA"
"295","1862",1,"FRA"
"445","1862",1,"FRA"
"509","1862",1,"FRA"
"1","1863",1,"FRA"
"3","1863",1,"FRA"
"4","1863",2,"FRA"
"5","1863",1,"FRA"
"9","1863",1,"FRA"
"22","1863",1,"FRA"
"23","1863",1,"FRA"
"30","1863",1,"FRA"
"36","1863",1,"FRA"
"48","1863",1,"FRA"
"49","1863",1,"FRA"
"1","1864",1,"FRA"
"7","1864",1,"FRA"
"9","1864",1,"FRA"
"19","1864",1,"FRA"
"26","1864",2,"FRA"
"37","1864",1,"FRA"
"51","1864",1,"FRA"
"134","1864",1,"FRA"
"177","1864",1,"FRA"
"258","1864",1,"FRA"
"326","1864",1,"FRA"
"69","1865",1,"FRA"
"311","1865",1,"FRA"
"384","1865",2,"FRA"
"499","1865",1,"FRA"
"591","1865",1,"FRA"
"778","1865",1,"FRA"
"1511","1865",1,"FRA"
"1677","1865",1,"FRA"
"1","1866",3,"FRA"
"8","1866",1,"FRA"
"9","1866",1,"FRA"
"22","1866",1,"FRA"
"37","1866",1,"FRA"
"44","1866",1,"FRA"
"76","1866",1,"FRA"
"172","1866",1,"FRA"
"242","1866",1,"FRA"
"1","1867",2,"FRA"
"4","1867",2,"FRA"
"8","1867",1,"FRA"
"14","1867",2,"FRA"
"21","1867",1,"FRA"
"36","1867",1,"FRA"
"41","1867",1,"FRA"
"71","1867",1,"FRA"
"620","1867",1,"FRA"
"1","1868",1,"FRA"
"8","1868",2,"FRA"
"11","1868",1,"FRA"
"12","1868",1,"FRA"
"21","1868",1,"FRA"
"38","1868",1,"FRA"
"1","1869",2,"FRA"
"4","1869",1,"FRA"
"14","1869",2,"FRA"
"15","1869",1,"FRA"
"18","1869",1,"FRA"
"21","1869",1,"FRA"
"36","1869",1,"FRA"
"43","1869",1,"FRA"
"1","1870",1,"FRA"
"7","1870",2,"FRA"
"9","1870",2,"FRA"
"21","1870",1,"FRA"
"38","1870",1,"FRA"
"89","1870",1,"FRA"
"97","1870",1,"FRA"
"376","1870",2,"FRA"
"9","1871",1,"FRA"
"12","1871",1,"FRA"
"19","1871",1,"FRA"
"21","1871",1,"FRA"
"46","1871",1,"FRA"
"48","1871",1,"FRA"
"92","1871",1,"FRA"
"114","1871",1,"FRA"
"143","1871",1,"FRA"
"280","1871",1,"FRA"
"2","1872",3,"FRA"
"7","1872",1,"FRA"
"12","1872",1,"FRA"
"14","1872",1,"FRA"
"37","1872",1,"FRA"
"54","1872",1,"FRA"
"1025","1872",1,"FRA"
"1","1873",3,"FRA"
"2","1873",1,"FRA"
"8","1873",1,"FRA"
"14","1873",2,"FRA"
"15","1873",1,"FRA"
"20","1873",1,"FRA"
"52","1873",1,"FRA"
"1760","1873",1,"FRA"
"1","1874",2,"FRA"
"3","1874",1,"FRA"
"39","1874",1,"FRA"
"659","1874",1,"FRA"
"1","1875",3,"FRA"
"4","1875",3,"FRA"
"6","1875",1,"FRA"
"15","1875",1,"FRA"
"49","1875",1,"FRA"
"898","1875",1,"FRA"
"2","1876",2,"FRA"
"6","1876",2,"FRA"
"8","1876",1,"FRA"
"10","1876",1,"FRA"
"12","1876",1,"FRA"
"24","1876",1,"FRA"
"28","1876",1,"FRA"
"44","1876",1,"FRA"
"54","1876",1,"FRA"
"1","1877",1,"FRA"
"4","1877",1,"FRA"
"10","1877",1,"FRA"
"13","1877",3,"FRA"
"15","1877",1,"FRA"
"18","1877",1,"FRA"
"35","1877",1,"FRA"
"147","1877",2,"FRA"
"4","1878",1,"FRA"
"6","1878",2,"FRA"
"7","1878",1,"FRA"
"19","1878",1,"FRA"
"22","1878",1,"FRA"
"32","1878",1,"FRA"
"34","1878",2,"FRA"
"69","1878",1,"FRA"
"211","1878",1,"FRA"
"1","1879",3,"FRA"
"3","1879",1,"FRA"
"5","1879",1,"FRA"
"9","1879",1,"FRA"
"12","1879",2,"FRA"
"28","1879",1,"FRA"
"30","1879",1,"FRA"
"36","1879",1,"FRA"
"1","1880",3,"FRA"
"2","1880",3,"FRA"
"6","1880",1,"FRA"
"12","1880",2,"FRA"
"22","1880",1,"FRA"
"301","1880",1,"FRA"
"1","1881",2,"FRA"
"2","1881",3,"FRA"
"22","1881",1,"FRA"
"40","1881",1,"FRA"
"44","1881",1,"FRA"
"63","1881",1,"FRA"
"231","1881",1,"FRA"
"618","1881",1,"FRA"
"1","1882",2,"FRA"
"2","1882",4,"FRA"
"10","1882",1,"FRA"
"19","1882",1,"FRA"
"29","1882",1,"FRA"
"104","1882",1,"FRA"
"144","1882",1,"FRA"
"1","1883",2,"FRA"
"8","1883",1,"FRA"
"434","1883",2,"FRA"
"780","1883",1,"FRA"
"1068","1883",1,"FRA"
"1","1884",3,"FRA"
"8","1884",1,"FRA"
"87","1884",1,"FRA"
"166","1884",1,"FRA"
"262","1884",1,"FRA"
"312","1884",1,"FRA"
"350","1884",1,"FRA"
"411","1884",1,"FRA"
"4","1885",2,"FRA"
"7","1885",1,"FRA"
"13","1885",1,"FRA"
"18","1885",1,"FRA"
"19","1885",1,"FRA"
"35","1885",1,"FRA"
"51","1885",1,"FRA"
"341","1885",1,"FRA"
"563","1885",1,"FRA"
"921","1885",1,"FRA"
"1","1886",1,"FRA"
"7","1886",2,"FRA"
"8","1886",1,"FRA"
"9","1886",1,"FRA"
"40","1886",2,"FRA"
"435","1886",1,"FRA"
"1067","1886",1,"FRA"
"4","1887",1,"FRA"
"5","1887",1,"FRA"
"11","1887",4,"FRA"
"23","1887",1,"FRA"
"28","1887",1,"FRA"
"120","1887",1,"FRA"
"268","1887",1,"FRA"
"1029","1887",1,"FRA"
"1","1888",2,"FRA"
"5","1888",5,"FRA"
"14","1888",1,"FRA"
"17","1888",1,"FRA"
"20","1888",1,"FRA"
"2","1889",1,"FRA"
"4","1889",1,"FRA"
"5","1889",1,"FRA"
"7","1889",1,"FRA"
"9","1889",1,"FRA"
"15","1889",1,"FRA"
"21","1889",2,"FRA"
"99","1889",1,"FRA"
"275","1889",1,"FRA"
"407","1889",1,"FRA"
"3","1890",1,"FRA"
"9","1890",2,"FRA"
"10","1890",5,"FRA"
"13","1890",2,"FRA"
"29","1890",1,"FRA"
"36","1890",1,"FRA"
"3","1891",1,"FRA"
"5","1891",3,"FRA"
"10","1891",1,"FRA"
"12","1891",2,"FRA"
"14","1891",1,"FRA"
"17","1891",1,"FRA"
"59","1891",1,"FRA"
"2","1892",1,"FRA"
"5","1892",3,"FRA"
"9","1892",1,"FRA"
"10","1892",2,"FRA"
"17","1892",2,"FRA"
"27","1892",1,"FRA"
"29","1892",1,"FRA"
"1","1893",1,"FRA"
"5","1893",2,"FRA"
"13","1893",3,"FRA"
"17","1893",1,"FRA"
"51","1893",2,"FRA"
"117","1893",1,"FRA"
"221","1893",1,"FRA"
"1190","1893",1,"FRA"
"1","1894",2,"FRA"
"7","1894",5,"FRA"
"18","1894",1,"FRA"
"34","1894",1,"FRA"
"40","1894",1,"FRA"
"120","1894",1,"FRA"
"2","1895",1,"FRA"
"3","1895",1,"FRA"
"6","1895",1,"FRA"
"15","1895",1,"FRA"
"26","1895",1,"FRA"
"138","1895",1,"FRA"
"205","1895",1,"FRA"
"397","1895",1,"FRA"
"1008","1895",1,"FRA"
"5","1896",3,"FRA"
"21","1896",1,"FRA"
"36","1896",1,"FRA"
"83","1896",2,"FRA"
"553","1896",1,"FRA"
"1","1897",1,"FRA"
"2","1897",1,"FRA"
"3","1897",1,"FRA"
"5","1897",1,"FRA"
"17","1897",1,"FRA"
"20","1897",1,"FRA"
"38","1897",1,"FRA"
"47","1897",1,"FRA"
"321","1897",1,"FRA"
"475","1897",1,"FRA"
"727","1897",1,"FRA"
"1","1898",1,"FRA"
"4","1898",4,"FRA"
"13","1898",1,"FRA"
"14","1898",1,"FRA"
"16","1898",1,"FRA"
"21","1898",1,"FRA"
"1474","1898",1,"FRA"
"1897","1898",1,"FRA"
"1","1899",1,"FRA"
"7","1899",1,"FRA"
"9","1899",2,"FRA"
"13","1899",1,"FRA"
"18","1899",1,"FRA"
"46","1899",1,"FRA"
"55","1899",1,"FRA"
"143","1899",1,"FRA"
"572","1899",1,"FRA"
"3","1900",4,"FRA"
"11","1900",2,"FRA"
"18","1900",1,"FRA"
"34","1900",1,"FRA"
"70","1900",3,"FRA"
"181","1900",1,"FRA"
"1","1901",3,"FRA"
"2","1901",3,"FRA"
"5","1901",1,"FRA"
"8","1901",1,"FRA"
"363","1901",1,"FRA"
"1","1902",1,"FRA"
"2","1902",1,"FRA"
"8","1902",1,"FRA"
"9","1902",1,"FRA"
"14","1902",1,"FRA"
"17","1902",1,"FRA"
"21","1902",1,"FRA"
"22","1902",1,"FRA"
"25","1902",1,"FRA"
"44","1902",1,"FRA"
"269","1902",1,"FRA"
"1078","1902",1,"FRA"
"13","1903",3,"FRA"
"15","1903",1,"FRA"
"17","1903",1,"FRA"
"21","1903",1,"FRA"
"36","1903",2,"FRA"
"96","1903",1,"FRA"
"367","1903",1,"FRA"
"1","1904",1,"FRA"
"4","1904",1,"FRA"
"12","1904",2,"FRA"
"24","1904",1,"FRA"
"28","1904",1,"FRA"
"51","1904",1,"FRA"
"76","1904",2,"FRA"
"1","1905",1,"FRA"
"10","1905",1,"FRA"
"12","1905",5,"FRA"
"151","1905",1,"FRA"
"239","1905",1,"FRA"
"596","1905",1,"FRA"
"964","1905",1,"FRA"
"1547","1905",1,"FRA"
"3","1906",1,"FRA"
"4","1906",1,"FRA"
"10","1906",2,"FRA"
"13","1906",1,"FRA"
"14","1906",1,"FRA"
"344","1906",1,"FRA"
"700","1906",2,"FRA"
"1036","1906",1,"FRA"
"1","1907",1,"FRA"
"2","1907",3,"FRA"
"9","1907",1,"FRA"
"12","1907",1,"FRA"
"13","1907",1,"FRA"
"26","1907",1,"FRA"
"30","1907",3,"FRA"
"92","1907",1,"FRA"
"1","1908",2,"FRA"
"12","1908",1,"FRA"
"20","1908",1,"FRA"
"44","1908",3,"FRA"
"54","1908",1,"FRA"
"56","1908",1,"FRA"
"212","1908",1,"FRA"
"1403","1908",1,"FRA"
"3","1909",1,"FRA"
"4","1909",1,"FRA"
"7","1909",1,"FRA"
"11","1909",2,"FRA"
"32","1909",1,"FRA"
"34","1909",1,"FRA"
"54","1909",1,"FRA"
"64","1909",1,"FRA"
"508","1909",1,"FRA"
"969","1909",1,"FRA"
"3","1910",3,"FRA"
"5","1910",1,"FRA"
"6","1910",1,"FRA"
"22","1910",1,"FRA"
"23","1910",1,"FRA"
"25","1910",1,"FRA"
"29","1910",3,"FRA"
"115","1910",1,"FRA"
"8","1911",1,"FRA"
"9","1911",2,"FRA"
"33","1911",2,"FRA"
"34","1911",1,"FRA"
"132","1911",1,"FRA"
"1146","1911",1,"FRA"
"1598","1911",1,"FRA"
"1673","1911",1,"FRA"
"1","1912",2,"FRA"
"3","1912",1,"FRA"
"4","1912",2,"FRA"
"7","1912",1,"FRA"
"13","1912",1,"FRA"
"20","1912",3,"FRA"
"42","1912",1,"FRA"
"44","1912",1,"FRA"
"1","1913",2,"FRA"
"2","1913",5,"FRA"
"8","1913",1,"FRA"
"9","1913",1,"FRA"
"14","1913",1,"FRA"
"79","1913",1,"FRA"
"1673","1913",1,"FRA"
"1","1914",2,"FRA"
"4","1914",1,"FRA"
"12","1914",1,"FRA"
"21","1914",1,"FRA"
"23","1914",1,"FRA"
"24","1914",1,"FRA"
"35","1914",1,"FRA"
"46","1914",2,"FRA"
"630","1914",1,"FRA"
"1","1915",1,"FRA"
"11","1915",1,"FRA"
"12","1915",2,"FRA"
"17","1915",3,"FRA"
"18","1915",1,"FRA"
"129","1915",1,"FRA"
"290","1915",1,"FRA"
"850","1915",1,"FRA"
"1","1916",1,"FRA"
"4","1916",4,"FRA"
"12","1916",1,"FRA"
"14","1916",1,"FRA"
"21","1916",1,"FRA"
"4","1917",1,"FRA"
"7","1917",1,"FRA"
"18","1917",1,"FRA"
"24","1917",1,"FRA"
"32","1917",1,"FRA"
"48","1917",1,"FRA"
"122","1917",1,"FRA"
"1408","1917",1,"FRA"
"1688","1917",1,"FRA"
"1","1918",1,"FRA"
"7","1918",1,"FRA"
"8","1918",1,"FRA"
"9","1918",2,"FRA"
"46","1918",1,"FRA"
"60","1918",1,"FRA"
"223","1918",1,"FRA"
"351","1918",1,"FRA"
"1727","1918",1,"FRA"
"2","1919",1,"FRA"
"7","1919",1,"FRA"
"8","1919",1,"FRA"
"12","1919",1,"FRA"
"17","1919",2,"FRA"
"19","1919",1,"FRA"
"116","1919",1,"FRA"
"559","1919",1,"FRA"
"1","1920",3,"FRA"
"6","1920",2,"FRA"
"14","1920",1,"FRA"
"32","1920",1,"FRA"
"34","1920",1,"FRA"
"86","1920",1,"FRA"
"115","1920",1,"FRA"
"903","1920",1,"FRA"
"1","1921",2,"FRA"
"7","1921",1,"FRA"
"8","1921",1,"FRA"
"10","1921",2,"FRA"
"12","1921",1,"FRA"
"33","1921",1,"FRA"
"273","1921",1,"FRA"
"378","1921",1,"FRA"
"1417","1921",1,"FRA"
"1","1922",2,"FRA"
"3","1922",1,"FRA"
"9","1922",1,"FRA"
"14","1922",2,"FRA"
"18","1922",3,"FRA"
"22","1922",1,"FRA"
"27","1922",1,"FRA"
"2","1923",1,"FRA"
"10","1923",2,"FRA"
"11","1923",3,"FRA"
"13","1923",1,"FRA"
"31","1923",1,"FRA"
"34","1923",1,"FRA"
"115","1923",1,"FRA"
"215","1923",1,"FRA"
"419","1923",1,"FRA"
"2","1924",2,"FRA"
"18","1924",1,"FRA"
"32","1924",1,"FRA"
"36","1924",3,"FRA"
"105","1924",1,"FRA"
"107","1924",1,"FRA"
"583","1924",1,"FRA"
"914","1924",1,"FRA"
"1460","1924",1,"FRA"
"13","1925",6,"FRA"
"19","1925",1,"FRA"
"27","1925",2,"FRA"
"91","1925",1,"FRA"
"136","1925",1,"FRA"
"1030","1925",1,"FRA"
"2","1926",2,"FRA"
"3","1926",1,"FRA"
"4","1926",1,"FRA"
"5","1926",1,"FRA"
"7","1926",1,"FRA"
"11","1926",3,"FRA"
"70","1926",1,"FRA"
"115","1926",1,"FRA"
"251","1926",1,"FRA"
"4","1927",1,"FRA"
"5","1927",1,"FRA"
"9","1927",1,"FRA"
"19","1927",1,"FRA"
"27","1927",2,"FRA"
"58","1927",1,"FRA"
"101","1927",2,"FRA"
"239","1927",1,"FRA"
"1","1928",1,"FRA"
"2","1928",1,"FRA"
"3","1928",2,"FRA"
"5","1928",1,"FRA"
"8","1928",1,"FRA"
"14","1928",1,"FRA"
"15","1928",1,"FRA"
"20","1928",1,"FRA"
"36","1928",1,"FRA"
"65","1928",1,"FRA"
"1030","1928",1,"FRA"
"1","1929",1,"FRA"
"7","1929",2,"FRA"
"9","1929",3,"FRA"
"12","1929",1,"FRA"
"30","1929",1,"FRA"
"33","1929",1,"FRA"
"38","1929",1,"FRA"
"1","1930",2,"FRA"
"3","1930",1,"FRA"
"12","1930",1,"FRA"
"13","1930",2,"FRA"
"36","1930",1,"FRA"
"107","1930",1,"FRA"
"691","1930",1,"FRA"
"1","1931",1,"FRA"
"3","1931",1,"FRA"
"4","1931",1,"FRA"
"10","1931",1,"FRA"
"19","1931",2,"FRA"
"25","1931",1,"FRA"
"30","1931",2,"FRA"
"66","1931",1,"FRA"
"1","1932",3,"FRA"
"4","1932",2,"FRA"
"9","1932",1,"FRA"
"10","1932",1,"FRA"
"12","1932",1,"FRA"
"14","1932",1,"FRA"
"18","1932",2,"FRA"
"2","1933",2,"FRA"
"7","1933",1,"FRA"
"12","1933",2,"FRA"
"17","1933",1,"FRA"
"27","1933",1,"FRA"
"29","1933",1,"FRA"
"42","1933",1,"FRA"
"594","1933",1,"FRA"
"1","1934",1,"FRA"
"56","1934",1,"FRA"
"76","1934",1,"FRA"
"148","1934",1,"FRA"
"301","1934",1,"FRA"
"319","1934",1,"FRA"
"961","1934",1,"FRA"
"1350","1934",1,"FRA"
"2","1935",1,"FRA"
"5","1935",2,"FRA"
"10","1935",1,"FRA"
"21","1935",1,"FRA"
"35","1935",1,"FRA"
"73","1935",1,"FRA"
"93","1935",1,"FRA"
"156","1935",1,"FRA"
"760","1935",1,"FRA"
"1369","1935",1,"FRA"
"2","1936",1,"FRA"
"4","1936",1,"FRA"
"7","1936",2,"FRA"
"37","1936",1,"FRA"
"50","1936",1,"FRA"
"76","1936",1,"FRA"
"132","1936",1,"FRA"
"201","1936",1,"FRA"
"432","1936",1,"FRA"
"1624","1936",1,"FRA"
"1","1937",1,"FRA"
"7","1937",1,"FRA"
"8","1937",1,"FRA"
"9","1937",2,"FRA"
"15","1937",1,"FRA"
"16","1937",1,"FRA"
"46","1937",1,"FRA"
"93","1937",1,"FRA"
"368","1937",1,"FRA"
"4","1938",1,"FRA"
"13","1938",3,"FRA"
"14","1938",2,"FRA"
"21","1938",1,"FRA"
"76","1938",1,"FRA"
"713","1938",1,"FRA"
"1883","1938",2,"FRA"
"2","1939",2,"FRA"
"12","1939",1,"FRA"
"25","1939",1,"FRA"
"30","1939",3,"FRA"
"83","1939",1,"FRA"
"478","1939",1,"FRA"
"887","1939",1,"FRA"
"1","1940",2,"FRA"
"2","1940",1,"FRA"
"3","1940",1,"FRA"
"9","1940",1,"FRA"
"30","1940",1,"FRA"
"44","1940",2,"FRA"
"54","1940",1,"FRA"
"57","1940",1,"FRA"
"210","1940",1,"FRA"
"7","1941",1,"FRA"
"18","1941",1,"FRA"
"20","1941",1,"FRA"
"22","1941",1,"FRA"
"26","1941",1,"FRA"
"32","1941",3,"FRA"
"37","1941",3,"FRA"
"669","1941",1,"FRA"
"19","1942",2,"FRA"
"28","1942",1,"FRA"
"30","1942",1,"FRA"
"36","1942",1,"FRA"
"53","1942",1,"FRA"
"223","1942",1,"FRA"
"305","1942",1,"FRA"
"584","1942",1,"FRA"
"711","1942",1,"FRA"
"729","1942",1,"FRA"
"22","1943",1,"FRA"
"113","1943",1,"FRA"
"392","1943",1,"FRA"
"427","1943",2,"FRA"
"4","1944",1,"FRA"
"21","1944",1,"FRA"
"57","1944",1,"FRA"
"162","1944",1,"FRA"
"266","1944",1,"FRA"
"307","1944",1,"FRA"
"651","1944",1,"FRA"
"960","1944",1,"FRA"
"1","1945",1,"FRA"
"3","1945",1,"FRA"
"7","1945",2,"FRA"
"19","1945",1,"FRA"
"60","1945",1,"FRA"
"222","1945",1,"FRA"
"833","1945",1,"FRA"
"1544","1945",1,"FRA"
"4","1946",1,"FRA"
"13","1946",2,"FRA"
"14","1946",1,"FRA"
"18","1946",1,"FRA"
"19","1946",1,"FRA"
"21","1946",1,"FRA"
"22","1946",1,"FRA"
"357","1946",1,"FRA"
"1439","1946",1,"FRA"
"1","1947",2,"FRA"
"8","1947",1,"FRA"
"9","1947",2,"FRA"
"13","1947",1,"FRA"
"14","1947",1,"FRA"
"46","1947",1,"FRA"
"51","1947",1,"FRA"
"194","1947",2,"FRA"
"972","1947",1,"FRA"
"1","1948",2,"FRA"
"2","1948",1,"FRA"
"7","1948",1,"FRA"
"10","1948",1,"FRA"
"326","1948",1,"FRA"
"342","1948",1,"FRA"
"369","1948",1,"FRA"
"1022","1948",1,"FRA"
"4","1949",1,"FRA"
"30","1949",3,"FRA"
"41","1949",1,"FRA"
"75","1949",1,"FRA"
"115","1949",1,"FRA"
"123","1949",1,"FRA"
"451","1949",1,"FRA"
"1501","1949",1,"FRA"
"4","1950",1,"FRA"
"18","1950",1,"FRA"
"21","1950",2,"FRA"
"26","1950",1,"FRA"
"111","1950",1,"FRA"
"281","1950",1,"FRA"
"304","1950",1,"FRA"
"305","1950",1,"FRA"
"410","1950",1,"FRA"
"1373","1950",1,"FRA"
"3","1951",2,"FRA"
"18","1951",1,"FRA"
"35","1951",4,"FRA"
"47","1951",1,"FRA"
"63","1951",1,"FRA"
"133","1951",1,"FRA"
"251","1951",1,"FRA"
"1","1952",2,"FRA"
"7","1952",3,"FRA"
"9","1952",1,"FRA"
"18","1952",1,"FRA"
"33","1952",1,"FRA"
"37","1952",1,"FRA"
"85","1952",1,"FRA"
"1","1953",1,"FRA"
"6","1953",1,"FRA"
"7","1953",2,"FRA"
"9","1953",1,"FRA"
"40","1953",1,"FRA"
"71","1953",1,"FRA"
"74","1953",1,"FRA"
"112","1953",1,"FRA"
"1","1954",2,"FRA"
"7","1954",1,"FRA"
"9","1954",3,"FRA"
"10","1954",1,"FRA"
"21","1954",1,"FRA"
"356","1954",1,"FRA"
"541","1954",1,"FRA"
"729","1954",1,"FRA"
"1","1955",1,"FRA"
"2","1955",1,"FRA"
"10","1955",1,"FRA"
"29","1955",1,"FRA"
"42","1955",1,"FRA"
"56","1955",1,"FRA"
"516","1955",1,"FRA"
"1390","1955",1,"FRA"
"8","1956",1,"FRA"
"11","1956",2,"FRA"
"25","1956",2,"FRA"
"38","1956",1,"FRA"
"170","1956",1,"FRA"
"287","1956",1,"FRA"
"7","1957",1,"FRA"
"8","1957",1,"FRA"
"9","1957",2,"FRA"
"10","1957",2,"FRA"
"11","1957",1,"FRA"
"12","1957",1,"FRA"
"106","1957",1,"FRA"
"228","1957",1,"FRA"
"284","1957",1,"FRA"
"3","1958",1,"FRA"
"4","1958",1,"FRA"
"8","1958",1,"FRA"
"9","1958",2,"FRA"
"10","1958",1,"FRA"
"20","1958",1,"FRA"
"33","1958",1,"FRA"
"35","1958",1,"FRA"
"1027","1958",1,"FRA"
"1","1959",3,"FRA"
"2","1959",1,"FRA"
"9","1959",1,"FRA"
"21","1959",1,"FRA"
"56","1959",1,"FRA"
"131","1959",1,"FRA"
"203","1959",1,"FRA"
"815","1959",1,"FRA"
"1353","1959",1,"FRA"
"1","1960",1,"FRA"
"2","1960",4,"FRA"
"6","1960",1,"FRA"
"9","1960",1,"FRA"
"14","1960",2,"FRA"
"15","1960",2,"FRA"
"397","1960",1,"FRA"
"1","1961",1,"FRA"
"4","1961",1,"FRA"
"12","1961",1,"FRA"
"13","1961",1,"FRA"
"15","1961",4,"FRA"
"20","1961",1,"FRA"
"35","1961",1,"FRA"
"56","1961",1,"FRA"
"4","1962",1,"FRA"
"6","1962",1,"FRA"
"8","1962",1,"FRA"
"11","1962",2,"FRA"
"12","1962",1,"FRA"
"21","1962",1,"FRA"
"362","1962",1,"FRA"
"452","1962",1,"FRA"
"1","1963",5,"FRA"
"9","1963",1,"FRA"
"18","1963",1,"FRA"
"20","1963",1,"FRA"
"24","1963",1,"FRA"
"154","1963",1,"FRA"
"921","1963",1,"FRA"
"1","1964",2,"FRA"
"14","1964",1,"FRA"
"23","1964",1,"FRA"
"29","1964",1,"FRA"
"51","1964",1,"FRA"
"71","1964",1,"FRA"
"1217","1964",1,"FRA"
"1","1965",2,"FRA"
"3","1965",2,"FRA"
"8","1965",1,"FRA"
"49","1965",1,"FRA"
"980","1965",1,"FRA"
"1593","1965",1,"FRA"
"1933","1965",1,"FRA"
"1","1966",3,"FRA"
"4","1966",2,"FRA"
"11","1966",1,"FRA"
"14","1966",1,"FRA"
"15","1966",1,"FRA"
"18","1966",1,"FRA"
"239","1966",1,"FRA"
"1392","1966",1,"FRA"
"3","1967",2,"FRA"
"4","1967",1,"FRA"
"12","1967",1,"FRA"
"30","1967",6,"FRA"
"45","1967",1,"FRA"
"170","1967",1,"FRA"
"2","1968",1,"FRA"
"7","1968",1,"FRA"
"8","1968",1,"FRA"
"20","1968",1,"FRA"
"112","1968",1,"FRA"
"922","1968",1,"FRA"
"4","1969",2,"FRA"
"98","1969",1,"FRA"
"1109","1969",6,"FRA"
"1482","1969",1,"FRA"
"5","1970",1,"FRA"
"11","1970",1,"FRA"
"18","1970",2,"FRA"
"55","1970",1,"FRA"
"93","1970",1,"FRA"
"1605","1970",6,"FRA"
"1","1971",1,"FRA"
"8","1971",1,"FRA"
"9","1971",3,"FRA"
"10","1971",1,"FRA"
"40","1971",3,"FRA"
"886","1971",1,"FRA"
"12","1972",1,"FRA"
"20","1972",4,"FRA"
"45","1972",3,"FRA"
"69","1972",1,"FRA"
"74","1972",1,"FRA"
"3","1973",1,"FRA"
"7","1973",1,"FRA"
"9","1973",1,"FRA"
"11","1973",1,"FRA"
"23","1973",1,"FRA"
"89","1973",1,"FRA"
"143","1973",1,"FRA"
"1972","1973",1,"FRA"
"3","1974",1,"FRA"
"4","1974",2,"FRA"
"5","1974",1,"FRA"
"8","1974",1,"FRA"
"12","1974",1,"FRA"
"14","1974",2,"FRA"
"38","1974",1,"FRA"
"61","1974",1,"FRA"
"195","1974",1,"FRA"
"1755","1974",1,"FRA"
"1","1975",1,"FRA"
"3","1975",2,"FRA"
"4","1975",1,"FRA"
"9","1975",2,"FRA"
"17","1975",2,"FRA"
"46","1975",1,"FRA"
"56","1975",1,"FRA"
"342","1975",1,"FRA"
"734","1975",1,"FRA"
"2","1976",1,"FRA"
"3","1976",1,"FRA"
"6","1976",3,"FRA"
"10","1976",1,"FRA"
"25","1976",2,"FRA"
"65","1976",1,"FRA"
"263","1976",1,"FRA"
"7","1977",1,"FRA"
"8","1977",1,"FRA"
"14","1977",1,"FRA"
"20","1977",1,"FRA"
"37","1977",1,"FRA"
"347","1977",1,"FRA"
"2","1978",1,"FRA"
"21","1978",1,"FRA"
"25","1978",2,"FRA"
"35","1978",2,"FRA"
"79","1978",1,"FRA"
"90","1978",1,"FRA"
"113","1978",1,"FRA"
"266","1978",1,"FRA"
"367","1978",1,"FRA"
"1","1979",1,"FRA"
"7","1979",1,"FRA"
"8","1979",1,"FRA"
"9","1979",2,"FRA"
"20","1979",1,"FRA"
"33","1979",1,"FRA"
"37","1979",1,"FRA"
"46","1979",1,"FRA"
"51","1979",1,"FRA"
"97","1979",1,"FRA"
"825","1979",1,"FRA"
"1","1980",1,"FRA"
"7","1980",2,"FRA"
"8","1980",1,"FRA"
"9","1980",1,"FRA"
"10","1980",1,"FRA"
"14","1980",1,"FRA"
"55","1980",1,"FRA"
"92","1980",1,"FRA"
"525","1980",1,"FRA"
"1","1981",4,"FRA"
"10","1981",1,"FRA"
"17","1981",6,"FRA"
"51","1981",1,"FRA"
"3","1982",4,"FRA"
"4","1982",1,"FRA"
"12","1982",1,"FRA"
"31","1982",1,"FRA"
"904","1982",1,"FRA"
"1003","1982",1,"FRA"
"1756","1982",1,"FRA"
"8","1983",1,"FRA"
"21","1983",1,"FRA"
"46","1983",4,"FRA"
"60","1983",1,"FRA"
"89","1983",1,"FRA"
"959","1983",2,"FRA"
"4","1984",1,"FRA"
"12","1984",1,"FRA"
"15","1984",1,"FRA"
"21","1984",1,"FRA"
"23","1984",1,"FRA"
"25","1984",1,"FRA"
"35","1984",1,"FRA"
"65","1984",1,"FRA"
"1","1985",3,"FRA"
"8","1985",1,"FRA"
"12","1985",1,"FRA"
"13","1985",2,"FRA"
"14","1985",1,"FRA"
