"wordID","word","frequency","language"
277,"does",39,"ENG"
278,"former",39,"ENG"
279,"general",39,"ENG"
280,"medical",39,"ENG"
281,"services",39,"ENG"
282,"set",39,"ENG"
283,"started",39,"ENG"
284,"took",39,"ENG"
285,"used",39,"ENG"
286,"6",38,"ENG"
287,"children",38,"ENG"
288,"early",38,"ENG"
289,"experience",38,"ENG"
290,"half",38,"ENG"
291,"house",38,"ENG"
292,"ve",38,"ENG"
293,"able",37,"ENG"
294,"available",37,"ENG"
295,"department",37,"ENG"
296,"here",37,"ENG"
297,"media",37,"ENG"
298,"party",37,"ENG"
299,"schools",37,"ENG"
300,"something",37,"ENG"
301,"taken",37,"ENG"
302,"tuesday",37,"ENG"
303,"yet",37,"ENG"
304,"always",36,"ENG"
305,"didn",36,"ENG"
306,"few",36,"ENG"
307,"little",36,"ENG"
308,"minister",36,"ENG"
309,"morning",36,"ENG"
310,"together",36,"ENG"
311,"united",36,"ENG"
312,"away",35,"ENG"
313,"deaths",35,"ENG"
314,"due",35,"ENG"
315,"security",35,"ENG"
316,"side",35,"ENG"
317,"want",35,"ENG"
318,"wednesday",35,"ENG"
319,"went",35,"ENG"
320,"11",34,"ENG"
321,"2019",34,"ENG"
322,"along",34,"ENG"
323,"businesses",34,"ENG"
324,"decision",34,"ENG"
325,"doesn",34,"ENG"
326,"each",34,"ENG"
327,"university",34,"ENG"
328,"14",33,"ENG"
329,"additional",33,"ENG"
330,"anyone",33,"ENG"
331,"coming",33,"ENG"
332,"following",33,"ENG"
333,"free",33,"ENG"
334,"held",33,"ENG"
335,"information",33,"ENG"
336,"members",33,"ENG"
337,"news",33,"ENG"
338,"online",33,"ENG"
339,"sunday",33,"ENG"
340,"third",33,"ENG"
341,"top",33,"ENG"
342,"100",32,"ENG"
343,"30",32,"ENG"
344,"change",32,"ENG"
345,"companies",32,"ENG"
346,"death",32,"ENG"
347,"different",32,"ENG"
348,"economic",32,"ENG"
349,"find",32,"ENG"
350,"food",32,"ENG"
351,"later",32,"ENG"
352,"less",32,"ENG"
353,"likely",32,"ENG"
354,"lot",32,"ENG"
355,"past",32,"ENG"
356,"period",32,"ENG"
357,"play",32,"ENG"
358,"press",32,"ENG"
359,"24",31,"ENG"
360,"air",31,"ENG"
361,"full",31,"ENG"
362,"great",31,"ENG"
363,"line",31,"ENG"
364,"making",31,"ENG"
365,"mr",31,"ENG"
366,"possible",31,"ENG"
367,"result",31,"ENG"
368,"students",31,"ENG"
369,"test",31,"ENG"
370,"weeks",31,"ENG"
371,"white",31,"ENG"
372,"won",31,"ENG"
373,"announced",30,"ENG"
374,"authorities",30,"ENG"
375,"close",30,"ENG"
376,"five",30,"ENG"
377,"months",30,"ENG"
378,"night",30,"ENG"
379,"north",30,"ENG"
380,"park",30,"ENG"
381,"positive",30,"ENG"
382,"power",30,"ENG"
383,"residents",30,"ENG"
384,"taking",30,"ENG"
385,"york",30,"ENG"
386,"bank",29,"ENG"
387,"came",29,"ENG"
388,"director",29,"ENG"
389,"love",29,"ENG"
