"wordID","word","frequency","language"
518,"trata",23,"SPA"
519,"últimas",23,"SPA"
520,"usuarios",23,"SPA"
521,"vehículo",23,"SPA"
522,"víctimas",23,"SPA"
523,"acceso",22,"SPA"
524,"aislamiento",22,"SPA"
525,"alimentos",22,"SPA"
526,"base",22,"SPA"
527,"capital",22,"SPA"
528,"construcción",22,"SPA"
529,"dice",22,"SPA"
530,"ellas",22,"SPA"
531,"enero",22,"SPA"
532,"entonces",22,"SPA"
533,"esos",22,"SPA"
534,"espacio",22,"SPA"
535,"etapa",22,"SPA"
536,"institución",22,"SPA"
537,"juego",22,"SPA"
538,"mano",22,"SPA"
539,"menor",22,"SPA"
540,"necesario",22,"SPA"
541,"norte",22,"SPA"
542,"obra",22,"SPA"
543,"obras",22,"SPA"
544,"precio",22,"SPA"
545,"productos",22,"SPA"
546,"protección",22,"SPA"
547,"pudo",22,"SPA"
548,"responsabilidad",22,"SPA"
549,"semanas",22,"SPA"
550,"trabajar",22,"SPA"
551,"twitter",22,"SPA"
552,"vamos",22,"SPA"
553,"amor",21,"SPA"
554,"calidad",21,"SPA"
555,"deben",21,"SPA"
556,"diario",21,"SPA"
557,"josé",21,"SPA"
558,"jóvenes",21,"SPA"
559,"lado",21,"SPA"
560,"llegaron",21,"SPA"
561,"madrid",21,"SPA"
562,"ninguna",21,"SPA"
563,"niños",21,"SPA"
564,"presupuesto",21,"SPA"
565,"república",21,"SPA"
566,"sanitarias",21,"SPA"
567,"sentido",21,"SPA"
568,"0",20,"SPA"
569,"2021",20,"SPA"
570,"40",20,"SPA"
571,"alguien",20,"SPA"
572,"alguna",20,"SPA"
573,"anterior",20,"SPA"
574,"asociación",20,"SPA"
575,"cifras",20,"SPA"
576,"contar",20,"SPA"
577,"cuba",20,"SPA"
578,"cuerpo",20,"SPA"
579,"derecho",20,"SPA"
580,"encuentro",20,"SPA"
581,"febrero",20,"SPA"
582,"fuentes",20,"SPA"
583,"gestión",20,"SPA"
