"wordID","word","frequency","language"
436,"sofort",19,"DEU"
437,"sorgen",19,"DEU"
438,"wichtig",19,"DEU"
439,"wirklich",19,"DEU"
440,"zeigt",19,"DEU"
441,"aktie",18,"DEU"
442,"ansonsten",18,"DEU"
443,"berichtet",18,"DEU"
444,"bild",18,"DEU"
445,"christian",18,"DEU"
446,"du",18,"DEU"
447,"einsatz",18,"DEU"
448,"entscheidung",18,"DEU"
449,"erhalten",18,"DEU"
450,"europa",18,"DEU"
451,"familie",18,"DEU"
452,"hilfe",18,"DEU"
453,"jährigen",18,"DEU"
454,"kleinen",18,"DEU"
455,"land",18,"DEU"
456,"lockdown",18,"DEU"
457,"österreich",18,"DEU"
458,"schwer",18,"DEU"
459,"stelle",18,"DEU"
460,"teilte",18,"DEU"
461,"tun",18,"DEU"
462,"wert",18,"DEU"
463,"zusammen",18,"DEU"
464,"23",17,"DEU"
465,"angebot",17,"DEU"
466,"anschließend",17,"DEU"
467,"bad",17,"DEU"
468,"behörden",17,"DEU"
469,"bekommen",17,"DEU"
470,"darum",17,"DEU"
471,"de",17,"DEU"
472,"e",17,"DEU"
473,"endlich",17,"DEU"
474,"erneut",17,"DEU"
475,"europäischen",17,"DEU"
476,"findet",17,"DEU"
477,"helfen",17,"DEU"
478,"männer",17,"DEU"
479,"mitarbeiter",17,"DEU"
480,"richtung",17,"DEU"
481,"sechs",17,"DEU"
482,"setzt",17,"DEU"
483,"situation",17,"DEU"
484,"staaten",17,"DEU"
485,"verfügung",17,"DEU"
486,"weiß",17,"DEU"
487,"wien",17,"DEU"
488,"zukunft",17,"DEU"
489,"26",16,"DEU"
490,"45",16,"DEU"
491,"ärzte",16,"DEU"
492,"bald",16,"DEU"
493,"beamten",16,"DEU"
494,"bilder",16,"DEU"
495,"brüssel",16,"DEU"
496,"bund",16,"DEU"
497,"bürger",16,"DEU"
498,"bürgermeister",16,"DEU"
499,"eigenen",16,"DEU"
500,"erklärte",16,"DEU"
501,"fest",16,"DEU"
502,"gar",16,"DEU"
503,"gekommen",16,"DEU"
504,"läuft",16,"DEU"
505,"merkel",16,"DEU"
506,"michael",16,"DEU"
507,"milliarden",16,"DEU"
508,"mindestens",16,"DEU"
509,"mitte",16,"DEU"
510,"möglichkeit",16,"DEU"
511,"nacht",16,"DEU"
512,"öffentlichen",16,"DEU"
513,"opfer",16,"DEU"
514,"positiv",16,"DEU"
515,"reisen",16,"DEU"
516,"stunden",16,"DEU"
517,"test",16,"DEU"
518,"tragen",16,"DEU"
519,"unsere",16,"DEU"
520,"weit",16,"DEU"
521,"welche",16,"DEU"
522,"zeigen",16,"DEU"
523,"zuvor",16,"DEU"
524,"zwar",16,"DEU"
525,"40",15,"DEU"
526,"9",15,"DEU"
527,"abend",15,"DEU"
528,"alte",15,"DEU"
529,"angaben",15,"DEU"
530,"bundesliga",15,"DEU"
531,"bundesregierung",15,"DEU"
532,"darunter",15,"DEU"
533,"deren",15,"DEU"
534,"dritten",15,"DEU"
535,"genau",15,"DEU"
536,"genommen",15,"DEU"
537,"gute",15,"DEU"
538,"hand",15,"DEU"
539,"hieß",15,"DEU"
540,"hinter",15,"DEU"
541,"kamen",15,"DEU"
542,"kaum",15,"DEU"
543,"kind",15,"DEU"
544,"könne",15,"DEU"
545,"kraft",15,"DEU"
546,"natürlich",15,"DEU"
547,"neben",15,"DEU"
548,"nie",15,"DEU"
549,"nimmt",15,"DEU"
550,"offenbar",15,"DEU"
551,"oft",15,"DEU"
552,"ort",15,"DEU"
553,"politik",15,"DEU"
554,"recht",15,"DEU"
555,"region",15,"DEU"
556,"spieler",15,"DEU"
557,"st",15,"DEU"
558,"stattfinden",15,"DEU"
559,"studie",15,"DEU"
560,"verein",15,"DEU"
561,"vergleich",15,"DEU"
562,"verloren",15,"DEU"
563,"video",15,"DEU"
564,"vorerst",15,"DEU"
565,"wasser",15,"DEU"
566,"00",14,"DEU"
567,"all",14,"DEU"
568,"angst",14,"DEU"
569,"app",14,"DEU"
570,"apple",14,"DEU"
571,"arbeit",14,"DEU"
572,"baden",14,"DEU"
573,"besondere",14,"DEU"
574,"besten",14,"DEU"
575,"betrieb",14,"DEU"
576,"daraus",14,"DEU"
577,"dessen",14,"DEU"
578,"entstand",14,"DEU"
579,"fahrer",14,"DEU"
580,"fälle",14,"DEU"
581,"infektionen",14,"DEU"
582,"internet",14,"DEU"
583,"kopf",14,"DEU"
584,"ländern",14,"DEU"
585,"letzte",14,"DEU"
586,"medien",14,"DEU"
587,"monaten",14,"DEU"
588,"morgen",14,"DEU"
589,"müsse",14,"DEU"
590,"nächste",14,"DEU"
591,"präsidenten",14,"DEU"
592,"quarantäne",14,"DEU"
593,"regeln",14,"DEU"
594,"sagen",14,"DEU"
595,"sicht",14,"DEU"
596,"sprecher",14,"DEU"
597,"tor",14,"DEU"
598,"treffen",14,"DEU"
599,"unterstützung",14,"DEU"
600,"vater",14,"DEU"
601,"verlassen",14,"DEU"
602,"zufolge",14,"DEU"
603,"zuletzt",14,"DEU"
604,"60",13,"DEU"
605,"alexander",13,"DEU"
606,"alten",13,"DEU"
607,"angela",13,"DEU"
608,"bank",13,"DEU"
609,"beginn",13,"DEU"
610,"besucher",13,"DEU"
611,"blieb",13,"DEU"
612,"chef",13,"DEU"
613,"dortmund",13,"DEU"
614,"eigentlich",13,"DEU"
615,"eltern",13,"DEU"
616,"erreichen",13,"DEU"
